frame,time_seconds,beat_position,bar_position,section,energy,dominant_slot,tension_chords,glassy_arps,broken_beat,granular_texture,temperature,top_k,cfg_musiccoca,cfg_notes,cfg_drums,drum_gate
4313,172.52,299.0347,74.7587,outro,0.305129,tension_chords,0.347595,0.313785,0.059323,0.279298,0.8939,90,3.1033,0.7443,0.6544,0
4314,172.56,299.104,74.776,outro,0.304128,granular_texture,0.349473,0.231516,0.031507,0.387504,0.9064,87,3.1327,0.7179,0.5601,0
4315,172.6,299.1733,74.7933,outro,0.303117,granular_texture,0.352383,0.13576,0.028976,0.482881,0.9174,83,3.2093,0.688,0.5505,0
4316,172.64,299.2427,74.8107,outro,0.302097,granular_texture,0.408699,0.084653,0.04605,0.460598,0.9142,80,3.1858,0.7405,0.6066,0
4317,172.68,299.312,74.828,outro,0.301066,tension_chords,0.489082,0.069728,0.132359,0.308831,0.8955,79,3.2055,0.8358,0.8946,0
4318,172.72,299.3813,74.8453,outro,0.300025,tension_chords,0.465461,0.05916,0.231131,0.244249,0.8873,79,3.1808,0.8025,1.2243,0
4319,172.76,299.4507,74.8627,outro,0.298975,tension_chords,0.416737,0.051958,0.258835,0.272469,0.8902,78,3.1347,0.7391,1.316,0
4320,172.8,299.52,74.88,outro,0.297915,tension_chords,0.379698,0.054334,0.19337,0.372598,0.9018,78,3.0985,0.6936,1.0955,0
4321,172.84,299.5893,74.8973,outro,0.296846,granular_texture,0.39864,0.083008,0.107359,0.410993,0.9059,79,3.1203,0.7274,0.8062,0
4322,172.88,299.6587,74.9147,outro,0.295768,tension_chords,0.459078,0.153998,0.049713,0.337211,0.8965,82,3.1564,0.8277,0.6119,0
4323,172.92,299.728,74.932,outro,0.29468,tension_chords,0.458582,0.239818,0.034479,0.267121,0.8876,86,3.1511,0.8572,0.5597,0
4324,172.96,299.7973,74.9493,outro,0.293585,tension_chords,0.396602,0.303554,0.032101,0.267743,0.8872,88,3.0936,0.802,0.5505,0
4325,173.0,299.8667,74.9667,outro,0.29248,granular_texture,0.289997,0.30805,0.041715,0.360238,0.8978,88,3.0577,0.6703,0.5815,0
4326,173.04,299.936,74.984,outro,0.291367,granular_texture,0.232201,0.288652,0.101729,0.377418,0.8993,87,3.0674,0.5913,0.7813,0
4327,173.08,300.0053,75.0013,outro,0.290246,granular_texture,0.228431,0.2554,0.195654,0.320514,0.892,86,3.014,0.5749,1.0947,0
4328,173.12,300.0747,75.0187,outro,0.289116,broken_beat,0.244501,0.215923,0.282762,0.256814,0.8838,84,2.9769,0.5812,1.3853,0
4329,173.16,300.144,75.036,outro,0.287979,granular_texture,0.270528,0.174919,0.26765,0.286904,0.8869,82,2.9754,0.5994,1.3334,0
4330,173.2,300.2133,75.0533,outro,0.286834,granular_texture,0.296133,0.130047,0.150805,0.423016,0.9027,80,3.086,0.6157,0.9407,0
4331,173.24,300.2827,75.0707,outro,0.285681,granular_texture,0.270086,0.085093,0.054569,0.590252,0.9222,78,3.223,0.5674,0.6171,0
4332,173.28,300.352,75.088,outro,0.284521,granular_texture,0.26462,0.072697,0.038418,0.624265,0.9258,77,3.2467,0.5562,0.5617,0
4333,173.32,300.4213,75.1053,outro,0.283354,granular_texture,0.33226,0.087989,0.04744,0.532311,0.9142,78,3.1634,0.6461,0.5906,0
4334,173.36,300.4907,75.1227,outro,0.282179,granular_texture,0.394246,0.104675,0.093567,0.407512,0.8987,78,3.0521,0.7294,0.7438,0
4335,173.4,300.56,75.14,outro,0.280998,granular_texture,0.334786,0.10712,0.221426,0.336668,0.8897,78,2.9866,0.656,1.1709,0
4336,173.44,300.6293,75.1573,outro,0.27981,granular_texture,0.262323,0.12182,0.260275,0.355581,0.8914,79,2.9974,0.5705,1.2997,0
4337,173.48,300.6987,75.1747,outro,0.278615,granular_texture,0.240845,0.169962,0.218998,0.370194,0.8926,80,3.0045,0.5605,1.1601,0
4338,173.52,300.768,75.192,outro,0.277414,granular_texture,0.281695,0.243708,0.16231,0.312287,0.8851,83,2.9499,0.6374,0.9689,0
4339,173.56,300.8373,75.2093,outro,0.276206,tension_chords,0.372265,0.300558,0.087708,0.239469,0.8758,86,2.9955,0.7705,0.7177,0
4340,173.6,300.9067,75.2267,outro,0.274993,tension_chords,0.44129,0.297251,0.036598,0.224861,0.8735,85,3.0488,0.8557,0.5451,0
4341,173.64,300.976,75.244,outro,0.273773,tension_chords,0.450513,0.242727,0.026169,0.28059,0.8796,83,3.0512,0.8481,0.5088,0
4342,173.68,301.0453,75.2613,outro,0.272548,tension_chords,0.410105,0.175523,0.024038,0.390333,0.8922,80,3.0114,0.7741,0.5003,0
4343,173.72,301.1147,75.2787,outro,0.271317,tension_chords,0.419327,0.138691,0.048935,0.393047,0.892,78,3.0138,0.7727,0.5824,0
4344,173.76,301.184,75.296,outro,0.270081,tension_chords,0.435127,0.103436,0.166265,0.295172,0.8797,76,3.0217,0.7801,0.9741,0
4345,173.8,301.2533,75.3133,outro,0.26884,tension_chords,0.40596,0.069855,0.300039,0.224146,0.8706,75,2.9914,0.7319,1.4209,0
4346,173.84,301.3227,75.3307,outro,0.267593,tension_chords,0.396205,0.05905,0.293364,0.251382,0.8733,74,2.9776,0.7159,1.3971,0
4347,173.88,301.392,75.348,outro,0.266342,granular_texture,0.368567,0.057831,0.190457,0.383146,0.8885,74,2.9609,0.6809,1.051,0
4348,173.92,301.4613,75.3653,outro,0.265086,granular_texture,0.342015,0.060893,0.086,0.511092,0.9033,74,3.0641,0.6488,0.6997,0
4349,173.96,301.5307,75.3827,outro,0.263825,granular_texture,0.353192,0.088424,0.042852,0.515532,0.9032,75,3.0622,0.6724,0.5538,0
4350,174.0,301.6,75.4,outro,0.26256,granular_texture,0.394368,0.165202,0.045563,0.394866,0.8882,78,2.954,0.7508,0.5615,0
4351,174.04,301.6693,75.4173,outro,0.261291,tension_chords,0.358599,0.237606,0.048276,0.355519,0.8829,81,2.9176,0.7314,0.5691,0
4352,174.08,301.7387,75.4347,outro,0.260017,granular_texture,0.275926,0.267041,0.078909,0.378124,0.885,82,2.9285,0.6384,0.6704,0
4353,174.12,301.808,75.452,outro,0.25874,granular_texture,0.193317,0.242615,0.1579,0.406167,0.8878,80,2.9466,0.5266,0.9336,0
4354,174.16,301.8773,75.4693,outro,0.257459,granular_texture,0.162691,0.228744,0.258822,0.349743,0.8804,80,2.893,0.4834,1.2703,0
4355,174.2,301.9467,75.4867,outro,0.256175,broken_beat,0.187532,0.255903,0.281197,0.275368,0.8709,81,2.829,0.524,1.3438,0
4356,174.24,302.016,75.504,outro,0.254887,glassy_arps,0.248029,0.280862,0.201129,0.269979,0.8696,82,2.823,0.6083,1.0742,0
4357,174.28,302.0853,75.5213,outro,0.253596,granular_texture,0.310244,0.250563,0.096472,0.342721,0.8778,80,2.8698,0.6755,0.7221,0
4358,174.32,302.1547,75.5387,outro,0.252302,granular_texture,0.297947,0.154218,0.039761,0.508075,0.897,76,3.0046,0.6264,0.5307,0
4359,174.36,302.224,75.556,outro,0.251005,granular_texture,0.307954,0.098719,0.033798,0.559529,0.9026,73,3.0426,0.6195,0.5093,0
4360,174.4,302.2933,75.5733,outro,0.249705,granular_texture,0.390006,0.0824,0.042237,0.485358,0.8931,72,2.9737,0.7163,0.5362,0
4361,174.44,302.3627,75.5907,outro,0.248403,tension_chords,0.471199,0.079413,0.09681,0.352577,0.8766,72,2.9559,0.8168,0.7176,0
4362,174.48,302.432,75.608,outro,0.247098,tension_chords,0.444997,0.068301,0.204991,0.281711,0.8675,71,2.9278,0.7802,1.0785,0
4363,174.52,302.5013,75.6253,outro,0.245791,tension_chords,0.372819,0.058025,0.288513,0.280643,0.8667,71,2.8607,0.6863,1.3569,0
4364,174.56,302.5707,75.6427,outro,0.244483,granular_texture,0.331914,0.065108,0.255026,0.347952,0.8742,71,2.8337,0.6377,1.2433,0
4365,174.6,302.64,75.66,outro,0.243172,granular_texture,0.363041,0.103313,0.141472,0.392175,0.8789,72,2.8655,0.69,0.8614,0
4366,174.64,302.7093,75.6773,outro,0.241859,tension_chords,0.43438,0.178237,0.062665,0.324717,0.8702,75,2.8955,0.8054,0.596,0
4367,174.68,302.7787,75.6947,outro,0.240546,tension_chords,0.46422,0.251991,0.034036,0.249753,0.8606,78,2.915,0.8685,0.4986,0
4368,174.72,302.848,75.712,outro,0.23923,tension_chords,0.437382,0.2784,0.030365,0.253853,0.8605,79,2.8863,0.8442,0.4849,0
4369,174.76,302.9173,75.7293,outro,0.237914,tension_chords,0.384334,0.254488,0.030781,0.330397,0.8691,78,2.8354,0.7695,0.4848,0
4370,174.8,302.9867,75.7467,outro,0.236596,granular_texture,0.336979,0.221794,0.063228,0.377999,0.8742,76,2.8242,0.6989,0.5921,0
4371,174.84,303.056,75.764,outro,0.235278,granular_texture,0.312922,0.209684,0.153075,0.32432,0.8671,76,2.7727,0.6645,0.8916,0
4372,174.88,303.1253,75.7813,outro,0.233959,tension_chords,0.29797,0.179092,0.27459,0.248348,0.8574,74,2.7444,0.6351,1.2972,0
4373,174.92,303.1947,75.7987,outro,0.23264,broken_beat,0.289061,0.120341,0.331894,0.258704,0.8581,71,2.7674,0.6034,1.4877,0
4374,174.96,303.264,75.816,outro,0.23132,granular_texture,0.296862,0.087478,0.208999,0.406662,0.8752,70,2.825,0.6017,1.0746,0
4375,175.0,303.3333,75.8333,outro,0.23,granular_texture,0.267337,0.070499,0.069352,0.592812,0.8969,69,2.9774,0.5588,0.6053,0
4376,175.04,303.4027,75.8507,outro,0.22868,granular_texture,0.284402,0.076677,0.042092,0.596828,0.8968,69,2.9749,0.5823,0.5126,0
4377,175.08,303.472,75.868,outro,0.22736,granular_texture,0.348777,0.098324,0.050718,0.502181,0.8848,70,2.8886,0.6704,0.54,0
4378,175.12,303.5413,75.8853,outro,0.226041,granular_texture,0.377746,0.129002,0.066958,0.426294,0.8751,71,2.8182,0.7173,0.593,0
4379,175.16,303.6107,75.9027,outro,0.224722,granular_texture,0.325868,0.156968,0.131172,0.385992,0.8697,72,2.7781,0.6623,0.8066,0
4380,175.2,303.68,75.92,outro,0.223404,granular_texture,0.241019,0.16403,0.196511,0.39844,0.8706,72,2.7828,0.5587,1.0241,0
4381,175.24,303.7493,75.9373,outro,0.222086,granular_texture,0.205534,0.180305,0.218568,0.395593,0.8696,72,2.7745,0.52,1.0965,0
4382,175.28,303.8187,75.9547,outro,0.22077,granular_texture,0.223915,0.231977,0.210901,0.333208,0.8615,74,2.7157,0.5611,1.0694,0
4383,175.32,303.888,75.972,outro,0.219454,glassy_arps,0.293283,0.324394,0.143744,0.238579,0.8496,78,2.7023,0.6801,0.8429,0
4384,175.36,303.9573,75.9893,outro,0.218141,tension_chords,0.371715,0.34027,0.052543,0.235472,0.8486,79,2.7367,0.7837,0.536,0
4385,175.4,304.0267,76.0067,outro,0.216828,tension_chords,0.416229,0.252331,0.030638,0.300803,0.8558,75,2.7687,0.8086,0.4611,0
4386,175.44,304.096,76.024,outro,0.215517,granular_texture,0.404361,0.162084,0.028505,0.40505,0.8677,71,2.7533,0.7622,0.4526,0
4387,175.48,304.1653,76.0413,outro,0.214209,tension_chords,0.424102,0.113793,0.039439,0.422666,0.8693,68,2.7637,0.77,0.4877,0
4388,175.52,304.2347,76.0587,outro,0.212902,tension_chords,0.477226,0.086611,0.105887,0.330276,0.8576,67,2.8031,0.8268,0.7089,0
4389,175.56,304.304,76.076,outro,0.211597,tension_chords,0.466817,0.066298,0.209359,0.257525,0.8482,66,2.7884,0.8067,1.0541,0
4390,175.6,304.3733,76.0933,outro,0.210295,tension_chords,0.426056,0.058012,0.253914,0.262019,0.8482,66,2.748,0.7529,1.2019,0
4391,175.64,304.4427,76.1107,outro,0.208995,granular_texture,0.366679,0.052248,0.198286,0.382788,0.8621,65,2.7054,0.6766,1.0142,0
4392,175.68,304.512,76.128,outro,0.207698,granular_texture,0.360526,0.060917,0.123186,0.455371,0.8702,65,2.7613,0.672,0.7611,0
4393,175.72,304.5813,76.1453,outro,0.206404,granular_texture,0.411521,0.103638,0.056957,0.427884,0.8663,67,2.7322,0.7507,0.5379,0
4394,175.76,304.6507,76.1627,outro,0.205113,tension_chords,0.428923,0.192742,0.041119,0.337216,0.8548,70,2.7273,0.8036,0.4834,0
4395,175.8,304.72,76.18,outro,0.203825,tension_chords,0.367289,0.292416,0.038902,0.301393,0.8499,74,2.6692,0.7615,0.4745,0
4396,175.84,304.7893,76.1973,outro,0.202541,granular_texture,0.293417,0.319102,0.048699,0.338782,0.8538,75,2.6393,0.6785,0.5059,0
4397,175.88,304.8587,76.2147,outro,0.20126,granular_texture,0.226254,0.269619,0.098407,0.40572,0.8613,73,2.6905,0.5772,0.6711,0
4398,175.92,304.928,76.232,outro,0.199983,granular_texture,0.196056,0.236854,0.173897,0.393193,0.8592,72,2.6741,0.528,0.9225,0
4399,175.96,304.9973,76.2493,outro,0.198709,granular_texture,0.211175,0.235221,0.240693,0.312911,0.849,71,2.6002,0.5463,1.1449,0
4400,176.0,305.0667,76.2667,outro,0.19744,granular_texture,0.253634,0.22648,0.233296,0.28659,0.8452,71,2.5722,0.5963,1.1187,0
4401,176.04,305.136,76.284,outro,0.196175,granular_texture,0.298905,0.18895,0.148072,0.364073,0.8539,69,2.6324,0.6398,0.8318,0
4402,176.08,305.2053,76.3013,outro,0.194914,granular_texture,0.298898,0.125096,0.060488,0.515518,0.8715,66,2.7556,0.6174,0.537,0
4403,176.12,305.2747,76.3187,outro,0.193658,granular_texture,0.292839,0.085492,0.039771,0.581898,0.8789,64,2.8064,0.596,0.4663,0
4404,176.16,305.344,76.336,outro,0.192407,granular_texture,0.351241,0.084051,0.044879,0.519829,0.8709,64,2.7481,0.6685,0.482,0
4405,176.2,305.4133,76.3533,outro,0.19116,tension_chords,0.427096,0.092346,0.077118,0.40344,0.8563,64,2.6637,0.7662,0.5886,0
4406,176.24,305.4827,76.3707,outro,0.189919,tension_chords,0.414907,0.086096,0.162466,0.336532,0.8477,64,2.6478,0.7488,0.8732,0
4407,176.28,305.552,76.388,outro,0.188683,granular_texture,0.345028,0.086235,0.219934,0.348803,0.8487,64,2.5861,0.6615,1.0643,0
4408,176.32,305.6213,76.4053,outro,0.187452,granular_texture,0.299137,0.099013,0.200597,0.401253,0.8544,64,2.6252,0.6086,0.9982,0
4409,176.36,305.6907,76.4227,outro,0.186227,granular_texture,0.333574,0.1412,0.152982,0.372244,0.8503,65,2.5951,0.6664,0.8373,0
4410,176.4,305.76,76.44,outro,0.185007,tension_chords,0.40756,0.211752,0.086437,0.294252,0.8404,68,2.6197,0.7836,0.6131,0
4411,176.44,305.8293,76.4573,outro,0.183794,tension_chords,0.449963,0.261338,0.040291,0.248408,0.8344,70,2.6504,0.8539,0.4571,0
4412,176.48,305.8987,76.4747,outro,0.182586,tension_chords,0.455922,0.260591,0.030204,0.253283,0.8344,70,2.65,0.8611,0.422,0
4413,176.52,305.968,76.492,outro,0.181385,tension_chords,0.427311,0.218136,0.027916,0.326637,0.8426,68,2.6204,0.8105,0.413,0
4414,176.56,306.0373,76.5093,outro,0.18019,tension_chords,0.392803,0.174248,0.045527,0.387422,0.8494,66,2.5857,0.752,0.4707,0
4415,176.6,306.1067,76.5267,outro,0.179002,tension_chords,0.378812,0.142058,0.116529,0.362601,0.8459,64,2.5686,0.7232,0.7073,0
4416,176.64,306.176,76.544,outro,0.177821,tension_chords,0.383604,0.114777,0.227771,0.273849,0.8347,63,2.5674,0.7197,1.0786,0
4417,176.68,306.2453,76.5613,outro,0.176646,tension_chords,0.369161,0.088169,0.265864,0.276806,0.8345,62,2.5499,0.6923,1.205,0
4418,176.72,306.3147,76.5787,outro,0.175479,granular_texture,0.353866,0.074747,0.196086,0.375301,0.8458,61,2.5499,0.6685,0.9699,0
4419,176.76,306.384,76.596,outro,0.174319,granular_texture,0.319461,0.070779,0.090541,0.519219,0.8625,61,2.6671,0.6241,0.6151,0
4420,176.8,306.4533,76.6133,outro,0.173166,granular_texture,0.320527,0.078528,0.047337,0.553609,0.8661,61,2.6912,0.6281,0.4691,0
4421,176.84,306.5227,76.6307,outro,0.172021,granular_texture,0.365221,0.109218,0.050199,0.475362,0.8562,62,2.6196,0.6948,0.4774,0
4422,176.88,306.592,76.648,outro,0.170884,granular_texture,0.371978,0.157528,0.056886,0.413609,0.8482,64,2.562,0.7201,0.4985,0
4423,176.92,306.6613,76.6653,outro,0.169754,granular_texture,0.316459,0.19832,0.091987,0.393234,0.8453,65,2.5397,0.665,0.6149,0
4424,176.96,306.7307,76.6827,outro,0.168633,granular_texture,0.222921,0.193671,0.143896,0.439511,0.8503,65,2.574,0.5464,0.7875,0
4425,177.0,306.8,76.7,outro,0.16752,granular_texture,0.191727,0.204636,0.192281,0.411357,0.8464,65,2.5451,0.5113,0.9484,0
4426,177.04,306.8693,76.7173,outro,0.166415,granular_texture,0.21491,0.242686,0.209088,0.333316,0.8365,67,2.4739,0.5536,1.0035,0
4427,177.08,306.9387,76.7347,outro,0.16532,glassy_arps,0.277656,0.284115,0.160545,0.277684,0.8294,68,2.4272,0.6465,0.8397,0
4428,177.12,307.008,76.752,outro,0.164232,tension_chords,0.343234,0.287281,0.078426,0.291059,0.8305,68,2.4726,0.7296,0.5634,0
4429,177.16,307.0773,76.7693,outro,0.163154,tension_chords,0.364379,0.238881,0.03909,0.35765,0.838,66,2.4858,0.7391,0.4304,0
4430,177.2,307.1467,76.7867,outro,0.162085,granular_texture,0.355737,0.155108,0.033051,0.456104,0.8493,63,2.559,0.699,0.409,0
4431,177.24,307.216,76.804,outro,0.161025,granular_texture,0.386368,0.097112,0.037848,0.478672,0.8515,60,2.5734,0.7169,0.4239,0
4432,177.28,307.2853,76.8213,outro,0.159975,tension_chords,0.456521,0.07806,0.089301,0.376118,0.8387,59,2.5499,0.798,0.5951,0
4433,177.32,307.3547,76.8387,outro,0.158934,tension_chords,0.466914,0.069229,0.179208,0.284649,0.8273,58,2.5541,0.8079,0.8952,0
4434,177.36,307.424,76.856,outro,0.157903,tension_chords,0.429418,0.061602,0.23334,0.275641,0.8257,58,2.5177,0.7583,1.0754,0
4435,177.4,307.4933,76.8733,outro,0.156883,tension_chords,0.38891,0.058837,0.201392,0.350861,0.8343,58,2.4787,0.7067,0.9672,0
4436,177.44,307.5627,76.8907,outro,0.155872,granular_texture,0.38513,0.074571,0.125212,0.415087,0.8415,58,2.4965,0.7075,0.7109,0
4437,177.48,307.632,76.908,outro,0.154871,tension_chords,0.430074,0.123536,0.063147,0.383242,0.8372,60,2.5047,0.7808,0.5019,0
4438,177.52,307.7013,76.9253,outro,0.153881,tension_chords,0.454995,0.197186,0.039723,0.308096,0.8278,63,2.5215,0.8378,0.4223,0
4439,177.56,307.7707,76.9427,outro,0.152902,tension_chords,0.415599,0.258451,0.036982,0.288969,0.825,65,2.4837,0.81,0.4121,0
4440,177.6,307.84,76.96,outro,0.151933,granular_texture,0.335227,0.286313,0.037381,0.341078,0.8308,67,2.416,0.7192,0.4124,0
4441,177.64,307.9093,76.9773,outro,0.150976,granular_texture,0.258502,0.274234,0.074241,0.393023,0.8366,66,2.4559,0.6191,0.5348,0
4442,177.68,307.9787,76.9947,outro,0.150029,granular_texture,0.243162,0.2494,0.149781,0.357657,0.8319,65,2.4216,0.5912,0.7868,0
4443,177.72,308.048,77.012,outro,0.149094,granular_texture,0.258068,0.21207,0.232489,0.297373,0.8243,63,2.3662,0.5968,1.0628,0
4444,177.76,308.1173,77.0293,outro,0.148171,granular_texture,0.280667,0.1738,0.248967,0.296565,0.8237,61,2.3614,0.6117,1.117,0
4445,177.8,308.1867,77.0467,outro,0.147259,granular_texture,0.3131,0.13878,0.171091,0.377029,0.833,60,2.4258,0.6399,0.8551,0
4446,177.84,308.256,77.064,outro,0.146359,granular_texture,0.303142,0.098905,0.072764,0.525188,0.8503,58,2.5477,0.6135,0.5248,0
4447,177.88,308.3253,77.0813,outro,0.145471,granular_texture,0.284559,0.079435,0.042332,0.593674,0.8582,57,2.602,0.5835,0.4218,0
4448,177.92,308.3947,77.0987,outro,0.144595,granular_texture,0.317198,0.085337,0.045376,0.552088,0.8528,57,2.5627,0.6264,0.4311,0
4449,177.96,308.464,77.116,outro,0.143731,granular_texture,0.390971,0.103147,0.065916,0.439965,0.8389,58,2.4636,0.7248,0.4989,0
4450,178.0,308.5333,77.1333,outro,0.14288,granular_texture,0.369785,0.106919,0.150938,0.372358,0.8304,58,2.4023,0.6997,0.7828,0
4451,178.04,308.6027,77.1507,outro,0.142042,granular_texture,0.300468,0.113461,0.232124,0.353947,0.8278,58,2.3829,0.6153,1.0539,0
4452,178.08,308.672,77.168,outro,0.141216,granular_texture,0.261267,0.144902,0.213795,0.380036,0.8306,59,2.4014,0.5773,0.9915,0
4453,178.12,308.7413,77.1853,outro,0.140403,granular_texture,0.27624,0.20564,0.167916,0.350204,0.8266,61,2.3725,0.6173,0.837,0
4454,178.16,308.8107,77.2027,outro,0.139604,tension_chords,0.346693,0.2639,0.105581,0.283825,0.8183,64,2.3659,0.7257,0.6273,0
4455,178.2,308.88,77.22,outro,0.138818,tension_chords,0.417962,0.27663,0.049071,0.256338,0.8146,64,2.423,0.8193,0.4371,0
4456,178.24,308.9493,77.2373,outro,0.138045,tension_chords,0.450885,0.245288,0.031939,0.271888,0.8161,63,2.4476,0.8495,0.3788,0
4457,178.28,309.0187,77.2547,outro,0.137287,tension_chords,0.41824,0.18304,0.0278,0.37092,0.8277,60,2.4164,0.7869,0.3641,0
4458,178.32,309.088,77.272,outro,0.136542,granular_texture,0.410026,0.143019,0.036725,0.41023,0.832,58,2.4063,0.7626,0.3932,0
4459,178.36,309.1573,77.2893,outro,0.135811,tension_chords,0.428704,0.11381,0.104912,0.352575,0.8248,57,2.4188,0.7757,0.6208,0
4460,178.4,309.2267,77.3067,outro,0.135094,tension_chords,0.412938,0.082438,0.239716,0.264907,0.8139,55,2.4022,0.745,1.0717,0
4461,178.44,309.296,77.324,outro,0.134391,tension_chords,0.395516,0.067082,0.275323,0.262079,0.8133,55,2.3842,0.7179,1.1902,0
4462,178.48,309.3653,77.3413,outro,0.133703,tension_chords,0.382114,0.065587,0.206554,0.345745,0.823,55,2.3698,0.7006,0.959,0
4463,178.52,309.4347,77.3587,outro,0.13303,granular_texture,0.35342,0.066158,0.107519,0.472902,0.8379,54,2.444,0.6649,0.6265,0
4464,178.56,309.504,77.376,outro,0.132372,granular_texture,0.350137,0.08017,0.051401,0.518292,0.8431,55,2.4796,0.6657,0.4378,0
4465,178.6,309.5733,77.3933,outro,0.131729,granular_texture,0.382807,0.131427,0.045681,0.440085,0.8334,57,2.4103,0.7245,0.4179,0
4466,178.64,309.6427,77.4107,outro,0.131101,granular_texture,0.37751,0.195834,0.048945,0.377711,0.8256,60,2.3545,0.7404,0.4282,0
4467,178.68,309.712,77.428,outro,0.130488,granular_texture,0.323383,0.2385,0.061822,0.376295,0.8252,61,2.3505,0.6877,0.4706,0
4468,178.72,309.7813,77.4453,outro,0.129891,granular_texture,0.241766,0.23315,0.115833,0.409251,0.8289,61,2.3759,0.5838,0.6509,0
4469,178.76,309.8507,77.4627,outro,0.129309,granular_texture,0.1935,0.215686,0.206285,0.384529,0.8256,60,2.3523,0.5174,0.9533,0
4470,178.8,309.92,77.48,outro,0.128744,granular_texture,0.199387,0.225249,0.259907,0.315458,0.8171,61,2.291,0.5281,1.1323,0
4471,178.84,309.9893,77.4973,outro,0.128194,granular_texture,0.251325,0.25076,0.209938,0.287977,0.8135,62,2.2652,0.6019,0.9643,0
4472,178.88,310.0587,77.5147,outro,0.127661,granular_texture,0.31213,0.238762,0.117045,0.332062,0.8186,61,2.3003,0.6737,0.6525,0
4473,178.92,310.128,77.532,outro,0.127144,granular_texture,0.326871,0.172448,0.052099,0.448581,0.8323,58,2.3971,0.6689,0.4344,0
4474,178.96,310.1973,77.5493,outro,0.126644,granular_texture,0.311768,0.108944,0.03709,0.542198,0.8433,55,2.4744,0.6278,0.3836,0
4475,179.0,310.2667,77.5667,outro,0.12616,granular_texture,0.362781,0.087767,0.040213,0.509239,0.8391,54,2.4443,0.6842,0.3935,0
4476,179.04,310.336,77.584,outro,0.125693,tension_chords,0.443675,0.084959,0.067399,0.403967,0.8263,54,2.3865,0.7843,0.484,0
4477,179.08,310.4053,77.6013,outro,0.125244,tension_chords,0.45114,0.078456,0.146848,0.323557,0.8164,54,2.3908,0.7914,0.7497,0
4478,179.12,310.4747,77.6187,outro,0.124811,tension_chords,0.400821,0.06739,0.238632,0.293156,0.8126,53,2.3461,0.7246,1.0567,0
4479,179.16,310.544,77.636,outro,0.124396,tension_chords,0.344368,0.065657,0.255321,0.334654,0.8174,53,2.2963,0.6534,1.1122,0
